YEAR,LocationAbbr,MeasureDesc,DataSource,Response,Sample_Size,Gender,Race,Age,Education,Risk_Level
0.7479764933940865,8,5,0,3,-0.18045143840490932,0,1,7,3,1
0.7479764933940865,8,5,0,3,-0.391211172870707,1,1,7,3,1
0.7479764933940865,8,5,0,3,0.28185140771552225,2,1,7,3,1
0.7479764933940865,7,0,0,0,-0.8329854734262881,2,3,7,3,0
0.7479764933940865,7,2,0,0,-0.5962229145783466,0,1,7,3,1
0.7479764933940865,7,2,0,0,-0.6791582386603423,1,1,7,3,1
0.7479764933940865,7,2,0,0,-0.42186713424755035,2,1,7,3,1
0.7479764933940865,7,3,0,0,-0.807256362985009,0,1,7,3,1
0.7479764933940865,7,3,0,0,-0.8209420600282425,1,1,7,3,1
0.7479764933940865,7,3,0,0,-0.7746844040221129,2,1,7,3,1
0.7479764933940865,7,0,0,0,-0.7251421807256073,0,1,1,3,0
0.7479764933940865,7,0,0,0,-0.22178224347547484,0,1,7,3,0
0.7479764933940865,7,0,0,0,-0.43637397311337794,1,1,7,3,0
0.7479764933940865,7,0,0,0,-0.37506205035969137,2,0,7,3,1
0.7479764933940865,7,0,0,0,-0.8228580576142953,2,1,0,3,0
0.7479764933940865,7,0,0,0,-0.649323419106093,2,1,2,3,0
0.7479764933940865,7,0,0,0,-0.4377425428177013,2,1,3,3,0
0.7479764933940865,7,0,0,0,-0.45526023503304036,2,1,4,3,0
0.7479764933940865,7,0,0,0,-0.7900123847105346,2,1,5,1,1
0.7479764933940865,7,0,0,0,-0.04441560979516717,2,1,5,2,0
0.7479764933940865,7,0,0,0,-0.6884645126497412,2,1,5,0,1
0.7479764933940865,7,0,0,0,-0.791380954414858,2,1,6,1,1
0.7479764933940865,7,0,0,0,-0.061933302010506196,2,1,6,2,0
